2023-04-14 14:07:54,699 - environ.py[line:193] - INFO: reward:0.3295264244018794, r_sources:[686, 3569, 400, 2100, 1713], c_sources:[1130, 4038, 0, 0, 4038], actions:[-0.44046617  1.         -1.         -1.          1.        ]
2023-04-14 14:07:55,410 - environ.py[line:193] - INFO: reward:-2.466428902026964, r_sources:[1772, 2057, 2983, 572, 3479], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42485639  1.         -1.         -1.          1.        ]
2023-04-14 14:07:56,123 - environ.py[line:193] - INFO: reward:-2.465841160810543, r_sources:[1439, 837, 1070, 3188, 655], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42505156  1.         -1.         -1.          1.        ]
2023-04-14 14:07:56,843 - environ.py[line:193] - INFO: reward:-2.5217814705179027, r_sources:[1981, 1197, 1940, 765, 3475], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462496  1.         -1.         -1.          1.        ]
2023-04-14 14:07:57,554 - environ.py[line:193] - INFO: reward:-1.0051440692298463, r_sources:[2838, 905, 644, 317, 3256], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42467804  1.         -1.         -1.          1.        ]
2023-04-14 14:07:58,269 - environ.py[line:193] - INFO: reward:-2.4423470353692034, r_sources:[1882, 2880, 3094, 1432, 2948], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42470534  1.         -1.         -1.          1.        ]
2023-04-14 14:07:58,987 - environ.py[line:193] - INFO: reward:-2.4343225981523817, r_sources:[1932, 1224, 435, 1055, 3555], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42489243  1.         -1.         -1.          1.        ]
2023-04-14 14:07:59,701 - environ.py[line:193] - INFO: reward:-2.4788217631189147, r_sources:[525, 2887, 3512, 2099, 3100], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42502639  1.         -1.         -1.          1.        ]
2023-04-14 14:08:00,414 - environ.py[line:193] - INFO: reward:-2.4746763815371864, r_sources:[1630, 1833, 2915, 1681, 2064], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42480062  1.         -1.         -1.          1.        ]
2023-04-14 14:08:01,132 - environ.py[line:193] - INFO: reward:-2.5043247356451026, r_sources:[338, 2668, 2509, 214, 2226], c_sources:[1162, 4038, 0, 0, 4038], actions:[-0.42462547  1.         -1.         -1.          1.        ]
2023-04-14 14:08:01,850 - environ.py[line:193] - INFO: reward:-2.446379624106794, r_sources:[673, 3205, 3324, 2975, 1368], c_sources:[1161, 4038, 0, 0, 4038], actions:[-0.42472468  1.         -1.         -1.          1.        ]
